Total_Trans_Amt,Total_Trans_Ct,Credit_Limit,Months_on_book,Months_Inactive_12_mon
0.2387893624123734,0.4883720930232558,0.2869818639143592,0.3255813953488372,0.3333333333333333
0.2185378880605318,0.5271317829457364,0.1012676213884278,0.3255813953488372,0.5
0.1620117948147323,0.5271317829457364,1.0000000000000002,0.5348837209302325,0.1666666666666666
0.2318905085122955,0.4728682170542635,0.0124162199911118,0.5116279069767442,0.3333333333333333
0.1166685211972849,0.2093023255813953,0.0,0.883720930232558,0.8333333333333333
0.0559697340603093,0.1472868217054263,0.1157184447528093,0.744186046511628,0.5
0.0326582841882719,0.1085271317829457,0.3561523322359172,0.6976744186046512,0.1666666666666666
0.1598419939913208,0.3953488372093023,0.0,0.813953488372093,0.3333333333333333
0.1141649048625792,0.4031007751937984,1.0000000000000002,0.3255813953488372,0.5
0.0462890842327806,0.1705426356589147,0.2124603584892541,0.6046511627906976,0.5
0.2244352954267274,0.5736434108527132,0.0250531324729349,0.4883720930232558,0.1666666666666666
0.1410926894403026,0.3255813953488372,0.0157417232758021,0.5348837209302325,0.5
0.1878824969400244,0.4728682170542635,0.0279553898850282,0.5348837209302325,0.1666666666666666
0.1252364526538333,0.5193798449612402,0.1805657588042699,0.3488372093023256,0.3333333333333333
0.0571380883498386,0.193798449612403,0.615027647025035,0.6744186046511628,0.5
0.2345610326026482,0.5968992248062015,0.0349994104789631,0.7209302325581396,0.1666666666666666
0.2182597084677868,0.4496124031007752,0.0493595382992166,1.0,0.5
0.1457104706798709,0.4573643410852712,0.0388086233323356,0.5116279069767442,0.3333333333333333
0.0903527317236007,0.248062015503876,0.0768705200180182,0.6046511627906976,0.5
0.0334371870479581,0.1085271317829457,0.6868887498223879,0.5348837209302325,1.0
0.0954156003115611,0.2713178294573644,0.1435015131039945,0.627906976744186,0.6666666666666666
0.0418938466674084,0.1472868217054263,0.0305855606647378,0.3953488372093023,1.0
0.080393902303327,0.2868217054263565,0.1179858333560072,0.3255813953488372,0.1666666666666666
0.2394013575164126,0.5271317829457364,0.0381132908273549,0.3488372093023256,0.3333333333333333
0.2068543451652386,0.5503875968992248,0.0183718940555117,0.6511627906976745,0.3333333333333333
0.0830644263936797,0.1472868217054263,0.1172602690029838,0.5348837209302325,0.3333333333333333
0.1916657394013575,0.4806201550387596,0.1912376011633215,0.3953488372093023,0.5
0.237565372204295,0.5736434108527132,0.0559803130205546,0.5581395348837209,0.3333333333333333
0.0460665405585846,0.1395348837209302,0.0,0.5348837209302325,0.5
0.2345053966840992,0.5813953488372092,0.2552384234695882,0.3255813953488372,0.5
0.1103260264826972,0.2635658914728682,0.0160742736042711,0.7674418604651162,0.6666666666666666
0.0564148214087014,0.1627906976744186,0.1240019711164923,0.3023255813953488,0.3333333333333333
0.0864025815066206,0.248062015503876,0.0241764088796984,0.5348837209302325,0.3333333333333333
0.043952375653722,0.2015503875968992,0.1757286631174477,0.813953488372093,0.5
0.2204295092911984,0.6356589147286821,0.0731520027087735,0.8372093023255814,0.1666666666666666
0.1689662846333593,0.3953488372093023,0.535638814065065,0.5348837209302325,0.1666666666666666
0.2400133526204517,0.5658914728682171,0.2046605416942532,0.6976744186046512,0.6666666666666666
0.2157560921330811,0.4341085271317829,0.0126883066234955,0.5348837209302325,0.3333333333333333
0.09491487704462,0.3178294573643411,0.346206054229889,0.6046511627906976,0.5
0.0500166907755647,0.1162790697674418,0.2067163073611526,0.5348837209302325,0.1666666666666666
0.2806275731612329,0.4186046511627906,0.6505198366270932,0.5348837209302325,0.3333333333333333
0.2068543451652386,0.4108527131782945,0.0658963591785402,0.9534883720930232,0.3333333333333333
0.2061867141426505,0.5581395348837209,0.0989700009371873,0.5348837209302325,0.5
0.2392900856793146,0.3565891472868217,0.2105859839106104,0.6976744186046512,0.5
0.2201513296984533,0.4573643410852712,0.0600918443543535,0.8604651162790699,0.5
0.047679982196506,0.1472868217054263,0.1869749105893094,0.4883720930232558,0.1666666666666666
0.222710581951708,0.4341085271317829,0.0286809542380516,0.0,0.3333333333333333
0.401635696005341,0.5581395348837209,0.4440665463439114,0.5348837209302325,0.5
0.1395348837209302,0.3875968992248062,1.0000000000000002,0.5813953488372093,0.5
0.4184933793256926,0.6046511627906976,0.5295924444565372,0.5348837209302325,0.3333333333333333
0.1616223433848893,0.5736434108527132,0.2403643542326099,0.6046511627906976,0.3333333333333333
0.2165349949927673,0.3488372093023255,0.0696148764877848,0.4418604651162791,0.5
0.7938689217758984,0.6511627906976744,0.2313854953639461,0.813953488372093,0.3333333333333333
0.2535328808278624,0.6046511627906976,0.0178881844868295,0.4883720930232558,0.1666666666666666
0.2604873706464893,0.4651162790697674,0.1492757960801386,0.1860465116279069,0.1666666666666666
0.1410926894403026,0.4883720930232558,0.1562593529779882,0.1627906976744186,0.1666666666666666
0.0631467675531323,0.1782945736434108,0.0868167980240464,0.8372093023255814,0.6666666666666666
0.7661065984199399,0.7131782945736433,0.3512245410049671,0.3255813953488372,0.5
0.0911872705018359,0.2325581395348837,0.266061425068853,0.4186046511627906,0.5
0.7903638589073105,0.7906976744186046,1.0000000000000002,0.1395348837209302,0.1666666666666666
0.3929008567931456,0.3565891472868217,0.989297925792906,0.6744186046511628,0.5
0.164348503393791,0.4418604651162791,0.4120812511147994,0.5348837209302325,0.3333333333333333
0.4182151997329476,0.6511627906976744,0.2994373853079265,0.4883720930232558,0.5
0.131412039612774,0.4031007751937984,0.0954631065642411,0.5348837209302325,0.5
0.2169800823411594,0.5736434108527132,0.007790747240588,0.627906976744186,0.1666666666666666
0.1815956381439857,0.5658914728682171,0.034001759493556,0.6511627906976745,0.3333333333333333
0.0832313341493268,0.186046511627907,0.0557082263881708,0.1860465116279069,0.5
0.0433403805496828,0.0697674418604651,0.8809772142561303,0.5348837209302325,0.1666666666666666
0.7942583732057416,0.7054263565891472,0.0691916306151878,0.2558139534883721,0.5
0.0721041504395237,0.2170542635658914,0.0932259498090858,0.8604651162790699,0.3333333333333333
0.1842661622343384,0.4573643410852712,0.0136859576089026,0.5813953488372093,0.5
0.0820629798597974,0.2170542635658914,0.0,0.4883720930232558,0.5
0.7612106375876265,0.813953488372093,0.1217345825132944,0.5581395348837209,0.3333333333333333
0.237565372204295,0.6046511627906976,0.0363900754889245,0.5813953488372093,0.5
0.1064871481028151,0.2325581395348837,0.0036187522107038,0.5348837209302325,0.5
0.193446088794926,0.4186046511627906,0.2848051708552892,0.744186046511628,0.3333333333333333
0.0934683431623456,0.1550387596899224,0.0148045359864803,0.5348837209302325,0.3333333333333333
0.0301546678535662,0.0620155038759689,0.2618591981909262,0.4883720930232558,0.3333333333333333
0.2452987648826082,0.4573643410852712,0.0049187216765373,0.5348837209302325,0.3333333333333333
0.2231556693001001,0.4651162790697674,0.0184625895996396,0.2790697674418605,0.3333333333333333
0.8628574607766774,0.7364341085271318,1.0000000000000002,0.5348837209302325,0.8333333333333333
0.1602870813397129,0.3410852713178294,0.5510570565668109,0.4883720930232558,0.5
0.1940580838989651,0.5426356589147286,0.1395411410104088,0.7209302325581396,1.0
0.065872927562034,0.2635658914728682,0.1676869915381057,0.2093023255813954,0.3333333333333333
0.2514187159229998,0.5038759689922481,0.1209183226161432,0.5116279069767442,1.0
0.2268832758428841,0.5038759689922481,0.0138371168491158,0.4651162790697675,0.5
0.2129742962056303,0.5038759689922481,0.1192858028218407,0.6046511627906976,0.5
0.0901858239679537,0.2558139534883721,0.2273344277262325,0.5348837209302325,0.6666666666666666
0.0573606320240347,0.1782945736434108,0.0219694839725857,0.5348837209302325,0.3333333333333333
0.1857683320351619,0.4651162790697674,0.1853726226430495,0.6511627906976745,0.5
0.211805941916101,0.5658914728682171,0.0796216181898983,0.5813953488372093,0.5
0.2476354734616668,0.4728682170542635,0.0227555120216943,0.6976744186046512,0.1666666666666666
0.1626794258373205,0.4728682170542635,0.5026256360025032,0.9534883720930232,0.5
0.1323022143095582,0.3100775193798449,0.0240252496394852,0.6046511627906976,0.5
0.2094135974184933,0.4496124031007752,0.0771123748023593,0.8604651162790699,0.5
0.1981195059530432,0.4573643410852712,0.6477082747591277,0.3255813953488372,0.5
0.149883164571047,0.4496124031007752,0.0,0.3488372093023256,0.5
0.0569711805941916,0.193798449612403,0.0549826620351475,0.3488372093023256,0.5
0.0736063202403471,0.1317829457364341,0.0217578610362872,0.0465116279069767,0.1666666666666666
0.2303883387114721,0.4573643410852712,0.0297693007675866,0.3720930232558139,0.1666666666666666
0.2091354178257483,0.6046511627906976,0.030071619248013,0.8372093023255814,0.5
0.160732168688105,0.4341085271317829,0.0,0.627906976744186,0.6666666666666666
0.2093023255813953,0.5116279069767441,0.0063093866864987,0.3488372093023256,0.1666666666666666
0.1538333147880271,0.4418604651162791,1.0000000000000002,0.3720930232558139,0.5
0.0532992099699566,0.1240310077519379,0.0,0.4418604651162791,0.1666666666666666
0.1800378324246133,0.5503875968992248,0.1722217687445016,0.4883720930232558,0.1666666666666666
0.6896628463335929,0.6976744186046512,1.0000000000000002,0.7906976744186046,0.1666666666666666
0.1441526649604985,0.3410852713178294,0.5287157208633007,0.6511627906976745,0.5
0.1794258373205741,0.4883720930232558,0.0170416927416356,0.9069767441860463,0.5
0.0772226549460331,0.3100775193798449,0.1188323251012011,0.5348837209302325,0.3333333333333333
0.1156670746634027,0.3643410852713178,1.0000000000000002,0.4186046511627906,0.3333333333333333
0.1620674307332814,0.2945736434108527,0.0194602405850467,0.3953488372093023,0.3333333333333333
0.2419049738511182,0.5193798449612402,0.0494200019953019,0.5348837209302325,0.5
0.0746634026927784,0.3488372093023255,0.028227476517412,0.5348837209302325,0.3333333333333333
0.2500834538778235,0.5348837209302325,0.0,0.5348837209302325,0.3333333333333333
0.3852231000333815,0.6356589147286821,0.1425340939666301,0.5348837209302325,0.3333333333333333
0.1481028151774786,0.3488372093023255,0.017253315677934,0.4651162790697675,0.5
0.131690219205519,0.3023255813953488,0.0964607575496482,0.7674418604651162,0.6666666666666666
0.1874930455101813,0.4961240310077519,0.0365714665771804,0.5348837209302325,0.5
0.2433515077333927,0.5891472868217054,0.320660142633859,0.6976744186046512,0.5
0.0709914320685434,0.2093023255813953,0.0,0.5348837209302325,0.1666666666666666
0.2282741738066095,0.4883720930232558,1.0000000000000002,0.5116279069767442,0.3333333333333333
0.2076888839434739,0.7131782945736433,0.1095511477521109,0.5348837209302325,0.5
0.0963614109268944,0.3023255813953488,0.1002095067069355,0.5348837209302325,0.3333333333333333
0.2321686881050406,0.627906976744186,0.0993932468097842,0.2558139534883721,0.5
0.251752531434294,0.4186046511627906,0.1395109091623662,0.744186046511628,0.5
0.1696895515744965,0.4728682170542635,0.681265626086457,0.5813953488372093,0.1666666666666666
0.2455213085568042,0.3565891472868217,0.1827726837113826,0.7674418604651162,0.5
0.2343941248470012,0.5271317829457364,0.0090302530103362,0.5813953488372093,0.1666666666666666
0.2534772449093134,0.5736434108527132,0.0305250969686525,0.5348837209302325,0.1666666666666666
0.3917881384221653,0.5968992248062015,1.0000000000000002,0.627906976744186,0.3333333333333333
0.2019027484143763,0.4573643410852712,0.0171626201338061,0.2790697674418605,0.3333333333333333
0.6666852119728496,0.7984496124031008,0.3619568470601039,0.627906976744186,0.5
0.0380549682875264,0.1162790697674418,0.500721029575817,0.4418604651162791,0.5
0.0782241014799154,0.2325581395348837,0.4229344845621068,0.5813953488372093,0.1666666666666666
0.7604317347279402,0.875968992248062,0.0537431562653993,0.5348837209302325,0.5
0.1756982307777901,0.3875968992248062,0.1567128306986278,0.5348837209302325,0.3333333333333333
0.1736397017914766,0.4418604651162791,0.0,0.5348837209302325,0.1666666666666666
0.0532992099699566,0.1007751937984496,0.0331854995964048,0.3953488372093023,0.1666666666666666
0.1073773227995994,0.3410852713178294,1.0000000000000002,0.4418604651162791,0.3333333333333333
0.1911093802158673,0.4263565891472868,0.0271693618359196,0.4651162790697675,0.1666666666666666
0.3853900077890286,0.6511627906976744,0.1169277186745148,0.4651162790697675,0.5
0.2397908089462557,0.3875968992248062,0.0857284514945114,0.627906976744186,0.1666666666666666
0.3839991098253032,0.5736434108527132,1.0000000000000002,0.4651162790697675,0.3333333333333333
0.2235451207299432,0.5891472868217054,0.0,0.2093023255813954,0.5
0.1977856904417491,0.5193798449612402,0.1590104511498683,0.3720930232558139,0.5
0.229887615444531,0.5503875968992248,0.5375736523397939,0.6744186046511628,0.5
0.1276287971514409,0.2093023255813953,0.2593197229553445,0.5348837209302325,0.5
0.1905530210303772,0.5116279069767441,0.0081232975690571,0.4883720930232558,0.1666666666666666
0.2308334260598642,0.5581395348837209,0.0508106670052633,0.4651162790697675,0.6666666666666666
0.2204295092911984,0.5891472868217054,0.4375969308627867,0.4883720930232558,0.3333333333333333
0.0674863691999554,0.2635658914728682,0.0859400744308098,0.5348837209302325,0.5
0.401580060086792,0.6434108527131782,0.5074627316893254,1.0,0.5
0.1119394681206186,0.4496124031007752,0.2357993451781714,0.3255813953488372,0.5
0.2796817625458996,0.4108527131782945,0.184828449378282,0.5581395348837209,0.5
0.2389562701680204,0.3410852713178294,1.0000000000000002,0.4651162790697675,0.5
0.0601424279514854,0.2093023255813953,0.0500548708041974,1.0,0.1666666666666666
0.0989762990986981,0.2403100775193798,0.0208509055950081,0.5348837209302325,0.3333333333333333
0.1198954044731278,0.2015503875968992,0.063901057207726,0.5348837209302325,0.3333333333333333
0.2102481361967286,0.4728682170542635,0.0281065491252414,0.5348837209302325,0.3333333333333333
0.0937465227550906,0.4108527131782945,0.1158091402969372,0.8372093023255814,0.1666666666666666
0.2620451763658618,0.5271317829457364,0.0583686290159231,0.744186046511628,0.5
0.1749749638366529,0.4651162790697674,0.0208811374430507,0.2790697674418605,0.1666666666666666
0.2138644709024146,0.4651162790697674,0.0042536210195993,0.3953488372093023,0.5
0.1761433181261822,0.4418604651162791,0.1850098404665379,0.5348837209302325,0.5
0.2243240235896294,0.5581395348837209,0.0117813511822164,0.6976744186046512,0.3333333333333333
0.1844330699899855,0.4651162790697674,0.1743984618035716,0.4651162790697675,0.5
0.1591187270501836,0.4573643410852712,0.5958606553660019,0.627906976744186,0.3333333333333333
0.4475353288082786,0.689922480620155,0.0690707032230173,0.5348837209302325,0.5
0.0301546678535662,0.0465116279069767,0.2827191733403471,0.5581395348837209,0.3333333333333333
0.193612996550573,0.5038759689922481,0.0,0.2790697674418605,0.3333333333333333
0.2020140202514743,0.5658914728682171,0.2218624632305148,0.3953488372093023,0.3333333333333333
0.0477912540336041,0.2093023255813953,0.0499944071081121,0.6744186046511628,0.5
0.1439857572048514,0.2790697674418604,0.0769309837141034,0.1627906976744186,0.1666666666666666
0.1987871369756314,0.4496124031007752,0.1712241177590945,0.2325581395348837,0.5
0.4826415934127072,0.6976744186046512,0.3136765857360095,0.5116279069767442,0.1666666666666666
0.0994213864470902,0.2635658914728682,0.0092721077946773,0.5581395348837209,0.3333333333333333
0.0822298876154445,0.1550387596899224,0.7492570523343521,0.4418604651162791,0.3333333333333333
0.0649827528652498,0.2093023255813953,0.0822215571215653,0.0465116279069767,0.3333333333333333
0.1334705685990875,0.4186046511627906,0.0432224731465609,0.3255813953488372,0.1666666666666666
0.0906309113163458,0.2868217054263565,0.0,0.3720930232558139,0.5
0.2148102815177478,0.5581395348837209,0.9225460053147588,0.3255813953488372,0.3333333333333333
0.1126070991432068,0.3178294573643411,0.6122765488531549,0.0,0.5
0.255535773895627,0.5658914728682171,0.1339482491225206,0.3953488372093023,0.1666666666666666
0.0479025258707021,0.2248062015503875,0.1177137467236234,0.6744186046511628,0.3333333333333333
0.1966729720707689,0.4031007751937984,0.0549221983390622,0.6046511627906976,0.5
0.1217313897852453,0.4883720930232558,0.0440991967397975,0.0232558139534884,0.5
0.2162568154000222,0.4883720930232558,0.0,0.3255813953488372,0.3333333333333333
0.0872927562034049,0.3643410852713178,0.4184299392037536,0.5348837209302325,0.3333333333333333
0.0989206631801491,0.2945736434108527,0.1624568818267292,1.0,0.0
0.2217647713363748,0.4728682170542635,0.0153789410992904,0.5348837209302325,0.3333333333333333
0.0109046400356069,0.0852713178294573,0.0871191165044728,0.6744186046511628,0.5
0.1851563369311227,0.2945736434108527,0.447452513324687,0.627906976744186,0.5
0.0596417046845443,0.2015503875968992,0.3728100805074113,0.4651162790697675,0.1666666666666666
0.1072660509625013,0.2403100775193798,0.0788053582927471,0.5348837209302325,0.3333333333333333
0.0524646711917213,0.1317829457364341,0.0454293980536736,0.9534883720930232,0.5
0.2278290864582174,0.6046511627906976,0.1441061500648473,0.5116279069767442,0.3333333333333333
0.0346055413374874,0.1395348837209302,0.019520704281132,0.1627906976744186,0.5
0.2473572938689217,0.4806201550387596,0.0363296117928392,0.5116279069767442,0.5
0.0544675642594859,0.1472868217054263,0.2104045928223546,0.3720930232558139,0.1666666666666666
0.23728719261155,0.3953488372093023,0.4315505612542589,0.3488372093023256,0.1666666666666666
0.7654389673973516,0.689922480620155,0.6323504959534672,0.5348837209302325,0.3333333333333333
0.0099588294202737,0.1007751937984496,0.0,0.627906976744186,0.6666666666666666
0.2436853232446867,0.4186046511627906,0.400895467339023,0.744186046511628,0.3333333333333333
0.7685545788360966,0.7209302325581395,0.2083790590034978,0.5348837209302325,0.1666666666666666
0.248525648158451,0.5116279069767441,0.0156510277316742,0.4418604651162791,0.1666666666666666
0.1412039612774007,0.3333333333333333,0.2309017857952639,0.8372093023255814,0.5
0.263046622899744,0.5736434108527132,0.0997862608343385,0.4186046511627906,1.0
0.4222766217870257,0.5193798449612402,0.6433246567929451,0.5348837209302325,0.5
0.1696895515744965,0.4418604651162791,0.0,0.9069767441860463,0.5
0.4746856570601981,0.8682170542635659,0.8122904555032545,0.627906976744186,0.1666666666666666
0.0692667185935239,0.3410852713178294,0.6137579094072442,0.813953488372093,0.3333333333333333
0.1086013130076777,0.2325581395348837,0.0128394658637087,0.5348837209302325,0.5
0.0450094581061533,0.1240310077519379,0.2416643236984434,0.6046511627906976,0.5
0.2273283631912763,0.5813953488372092,0.0371458716899905,0.4418604651162791,0.3333333333333333
0.1795371091576721,0.4728682170542635,0.0157417232758021,0.6511627906976745,0.5
0.0604206075442305,0.186046511627907,0.1987955631739812,0.2558139534883721,0.5
0.1964504283965728,0.4418604651162791,0.0345761646063662,1.0,0.5
0.0575275397796817,0.2635658914728682,0.1041094151044359,0.7674418604651162,0.1666666666666666
0.1687437409591632,0.4031007751937984,0.2505827188710218,0.6744186046511628,0.5
0.0902970958050517,0.3488372093023255,0.1341598720588191,1.0,0.3333333333333333
0.8064426393679759,0.6124031007751938,0.0720334243311959,0.3953488372093023,0.3333333333333333
0.4103705352175364,0.4651162790697674,0.276612340035734,0.5116279069767442,0.5
0.0544119283409369,0.1550387596899224,0.0476363229607862,0.7674418604651162,0.5
0.029431400912429,0.1085271317829457,0.0617848278447413,0.6511627906976745,0.8333333333333333
0.2424613330366084,0.5116279069767441,0.1272367788570547,0.3953488372093023,0.3333333333333333
0.2200400578613552,0.4108527131782945,0.1500315922812045,0.4883720930232558,0.1666666666666666
0.1228441081562256,0.4728682170542635,0.0357552066800291,0.1860465116279069,0.3333333333333333
0.1774785801713586,0.5426356589147286,0.1667195724007413,0.5581395348837209,0.3333333333333333
0.2178146211193946,0.5503875968992248,0.0,0.5348837209302325,0.1666666666666666
0.0489596083231334,0.1550387596899224,0.1785704568334558,0.7906976744186046,0.5
0.2249360186936686,0.5271317829457364,0.0,0.5348837209302325,0.3333333333333333
0.0828418827194837,0.186046511627907,0.0323087760031683,0.5348837209302325,0.5
0.0496272393457215,0.193798449612403,0.254089613243968,0.5348837209302325,0.3333333333333333
0.2559808612440191,0.6201550387596899,0.0528664326721628,0.5813953488372093,0.5
0.229887615444531,0.3953488372093023,0.2441735670859824,0.5348837209302325,0.5
0.1102703905641482,0.193798449612403,0.0,0.6046511627906976,0.5
0.1549460331590074,0.4341085271317829,0.059215120761117,0.7209302325581396,0.5
0.2461333036608434,0.5116279069767441,0.0943445281866635,0.5581395348837209,0.3333333333333333
0.0611438744853677,0.1395348837209302,0.157529090595779,0.6976744186046512,0.3333333333333333
0.229887615444531,0.6744186046511628,0.0176160978544457,0.4883720930232558,0.5
0.8006565038388783,0.6356589147286821,0.845152474325603,0.6976744186046512,0.3333333333333333
0.0790030043396016,0.2403100775193798,0.0077302835445027,0.6744186046511628,0.6666666666666666
0.2123623011015911,0.5736434108527132,0.0151370863149493,0.5348837209302325,0.3333333333333333
0.1144987203738733,0.4573643410852712,0.2653660925638723,0.5348837209302325,0.5
0.157004562145321,0.4186046511627906,0.3423968413765165,0.6511627906976745,0.1666666666666666
0.255535773895627,0.4031007751937984,0.18927253104055,0.9534883720930232,0.8333333333333333
0.1294091465450094,0.3953488372093023,0.4267436974154793,0.7674418604651162,0.5
0.2340603093357071,0.4728682170542635,0.4546174613107925,0.627906976744186,0.6666666666666666
0.131745855124068,0.2713178294573644,0.0068535599512662,0.6976744186046512,0.5
0.2359519305663736,0.5426356589147286,0.0281670128213267,0.5348837209302325,0.3333333333333333
0.0998664737954823,0.3875968992248062,1.0000000000000002,0.5348837209302325,0.5
0.0713808834983865,0.2635658914728682,1.0000000000000002,0.5348837209302325,0.3333333333333333
0.3781573383776566,0.5581395348837209,0.0190672265604924,0.5116279069767442,0.8333333333333333
0.2348392121953933,0.5581395348837209,0.0534408377849729,0.6976744186046512,0.1666666666666666
0.0891843774340714,0.3875968992248062,0.1729171012494823,0.627906976744186,0.5
0.0855680427283854,0.3798449612403101,0.2368876917077064,0.7209302325581396,0.1666666666666666
0.0716034271725826,0.2790697674418604,0.0311297339295053,1.0,0.5
0.1077667742294425,0.2325581395348837,0.0811634424400729,0.7674418604651162,0.5
0.2508623567375097,0.5271317829457364,0.0037396796028744,0.627906976744186,0.6666666666666666
0.171803716479359,0.4806201550387596,0.3049093498036441,0.9767441860465116,0.3333333333333333
0.2201513296984533,0.4573643410852712,0.0163765920846975,0.4186046511627906,0.3333333333333333
0.1578391009235562,0.4186046511627906,0.2615871115585425,0.5348837209302325,0.5
0.2281629019695115,0.4883720930232558,0.0492688427550887,0.6976744186046512,0.5
0.0499610548570156,0.1007751937984496,0.4063976636827833,0.6046511627906976,0.5
0.2136419272282185,0.4728682170542635,0.0102092950839991,0.3255813953488372,0.3333333333333333
0.0535773895627016,0.193798449612403,0.8927071712966742,0.813953488372093,0.3333333333333333
0.1299098698119506,0.3643410852713178,0.2987420528029458,0.6046511627906976,0.1666666666666666
0.1291866028708134,0.2945736434108527,0.0726380612920487,0.3720930232558139,0.3333333333333333
0.215422276621787,0.4961240310077519,0.1198602079346508,0.2325581395348837,0.3333333333333333
0.2254923778791587,0.4806201550387596,0.0433736323867741,0.6744186046511628,0.5
0.1891064871481028,0.4418604651162791,0.0286809542380516,0.5813953488372093,0.3333333333333333
0.0107933681985089,0.0465116279069767,0.1948049592323529,1.0,0.6666666666666666
0.2217647713363748,0.5658914728682171,0.0032559700341922,0.7209302325581396,0.3333333333333333
0.1102147546455992,0.4186046511627906,0.0722148154194518,0.2558139534883721,0.3333333333333333
0.2219873150105708,0.4728682170542635,0.0370854079939052,0.3488372093023256,0.5
0.2115277623233559,0.5736434108527132,0.0562523996529384,0.2790697674418605,0.3333333333333333
0.2185935239790808,0.5503875968992248,0.0,0.2093023255813954,0.3333333333333333
